Roll	count		%
123	111106614	5.555330700000001
1	277776034	13.8888017
2	277764608	13.888230400000001
3	277768791	13.888439550000001
4	277801242	13.8900621
5	277773955	13.88869775
6	277777401	13.88887005
111	18518419	0.9259209500000001
222	18522902	0.9261451
333	18511686	0.9255842999999999
444	18526089	0.92630445
555	18518755	0.9259377500000001
666	18511686	0.9255842999999999
456	111121818	5.5560909
